architecture,task_id,level,question,ground_truth,predicted,score,correct,partial,failure_cat,steps,tool_calls,tokens,time_sec,tool_usage,strategy,trace
react,80,medium,"What were Scotsmen prohibited from wearing 1746-1782 under the Highland Garb Act, after the rising i",Tartan,"Scotsmen were prohibited from wearing ""Highland Dress"" which included tartans, bagpipes, and arms, but not the tartan itself. They were allowed to wea",0.0,False,False,knowledge_gap,2,1,349,9.89,{'web_search': 1},react,"web_search(forced): British crown bans highland culture - Facebook: Mar 18, 2026 ... In 1746, the British Crown banned the tartan, the bagpipes, and the wearing of arms across the Highlands. It was th"
react,81,hard,The Black Hawk War was for possession of lands east of the Mississippi. In which modern day state wa,Illinois,"* The Northwest Territory, which included present-day states such as Ohio",0.0,False,False,knowledge_gap,2,1,399,14.35,{'web_search': 1},react,"web_search(forced): Black Hawk War - Wikipedia: Black Hawk, the Sauk war chief and namesake of the Black Hawk War in 1832.The war gave impetus to the U.S. policy of Indian removal, in which Native Ame"
react,82,easy,"Who won the Best Actress Oscar for the 1988 film, The Accused?",Jodie Foster,The final answer is Cher.,0.0,False,False,knowledge_gap,2,1,255,6.53,{'web_search': 1},react,"web_search(forced): The Accused (1988 film) - Wikipedia: The Accused is a 1988 American legal drama film directed by Jonathan Kaplan and written by Tom Topor, loosely inspired by the 1983 gang rape of"
react,83,medium,"The fictitious station of Walford East, which features in the UK television series ‘Eastenders’, rep",Bromley-By-Bow,The final answer is: Mile End.,0.0,False,False,knowledge_gap,2,1,336,7.33,{'web_search': 1},react,web_search(forced): Walford - Wikipedia: Walford is a fictional borough of East London in the BBC soap opera EastEnders. It is the primary setting for the soap. EastEnders is filmed at Borehamwood in 
react,84,easy,"""""""Yabba dabba doo"""" was a catch-phrase in which cartoon series?""",The Flintstones,"The final answer is: ""The Flintstones""",1.0,True,False,correct,2,1,336,8.58,{'web_search': 1},react,"web_search(forced): Fred Flintstone - Wikipedia: Fred's trademark catchphrase yell is ""yabba dabba doo!"", a phrase that was originally his club's cheer, and later adopted as part of the theme song fro"
react,85,easy,"Vijay Singh, a US Masters champion, comes from where?",Fiji,Fiji.,1.0,True,False,correct,2,1,251,6.68,{'web_search': 1},react,"web_search(forced): Vijay Singh - Wikipedia: In 1998, he won his first major championship, the PGA Championship, and two years later the Masters. In 2004, Singh had one of the best seasons in the hist"
react,86,easy,What is the equivalent rank in the British Army of the German rank Oberst?,COLONEL,The equivalent rank in the British Army of the German rank Oberst is Colonel.,0.0,False,False,knowledge_gap,2,1,270,8.66,{'web_search': 1},react,web_search(forced): List of comparative military ranks - Wikipedia: List of comparative military ranks ... This article is a list of various nations ' armed forces ranking designations. Comparisons ar
react,87,easy,The razorbill and guillemot are members of which bird family?,AUK,The final answer is: Alcidae.,0.0,False,False,knowledge_gap,2,1,337,8.79,{'web_search': 1},react,"web_search(forced): Auk - Wikipedia: Auks or alcids are birds of the family Alcidae in the order Charadriiformes. The alcid family includes the murres, guillemots, auklets, puffins, ...

Family Alcida"
react,88,easy,"Which jockey, later famous in another sphere, rode Devon Loch in the 1956 Grand National?",DICK FRANCIS,The final answer is Dick Francis.,1.0,True,False,correct,2,1,307,8.89,{'web_search': 1},react,web_search(forced): Aintree Hurdle - Wikipedia: The Aintree Hurdle is a Grade 1 National Hunt hurdle race in Great Britain which is open to horses aged four years or older. It is run at Aintree over a
react,89,easy,Which is the only US state to begin with the letter ‘U’?,Utah,Utah.,1.0,True,False,correct,2,1,259,6.41,{'web_search': 1},react,"web_search(forced): List of U.S. states - Simple English Wikipedia, the free encyclopedia: List of U.S. states This article lists the 50 states of the United States. It also lists their populations, t"
react,90,easy,Jimmy Wales and Larry Sanger founded which website in 2001?,Wikipedia,Wikipedia.,1.0,True,False,correct,2,1,273,7.84,{'web_search': 1},react,"web_search(forced): Wikipedia - Wikipedia: Founded by Jimmy Wales and Larry Sanger in 2001, Wikipedia has been hosted since 2003 by the Wikimedia Foundation, an American nonprofit organization funded "
react,91,easy,The Inca people lived in which continent before conquest by the Spanish?,South America,The Americas.,0.0,False,False,knowledge_gap,2,1,260,7.46,{'web_search': 1},react,"web_search(forced): History of the Incas - Wikipedia: The Inca Empire lasted from 1438 to 1533. It was the largest Empire in America throughout the Pre-Columbian era.

Inca civilization facts and hist"
react,92,easy,Elliot Carver is the villain in which James Bond film?,Tomorrow Never Dies,The final answer is: Tomorrow Never Dies (1997),1.0,True,False,correct,2,1,362,17.07,{'web_search': 1},react,"web_search(forced): List of James Bond villains - Wikipedia: Elliot Carver. Initiate a war between the United Kingdom and China by destroying Beijing to boost ratings.

Elliot Carver | Villains Wiki |"
react,93,medium,"In physics, what is a substance that continually deforms/flows under applied stress, including liqui",Fluid,"A substance that continually deforms/flows under applied stress, including liquids, gases and plasmas.",0.0,False,False,knowledge_gap,2,1,382,12.7,{'web_search': 1},react,"web_search(forced): Fluid - Wikipedia: In physics, a fluid is a liquid, gas, or other material that may continuously move and deform (flow) under an applied shear stress, or external force.

If a flui"
react,94,easy,Who is the current (Jan 2014) Secretary of State for Education?,Michael Gove,The current (Jan 2014) Secretary of State for Education is Nicky Morgan.,0.0,False,False,knowledge_gap,2,1,329,9.01,{'web_search': 1},react,web_search(forced): List of United States secretaries of state - Wikipedia: This is a list of United States secretaries of state. United States Secretary of State. Official seal. Incumbent Marco Rubio
react,95,hard,"Which event held in Alberta, Canada, which bills itself as The Greatest Outdoor Show on Earth, is a ",The Calgary Stampede,"It is a large festival, exhibition, and rodeo held for 10 days every summer in July that attracts more than 1.2 million visitors.",0.0,False,False,knowledge_gap,2,1,309,9.68,{'web_search': 1},react,"web_search(forced): Calgary Stampede - Wikipedia: The ten-day event, which bills itself as ""The Greatest Outdoor Show on Earth"", attracts over one million visitors per year and features one of the wor"
react,96,medium,"Which American wit said, 'This is not a novel to be tossed aside lightly. It should be thrown with g",Dorothy Parker,The final answer is Mark Twain.,0.0,False,False,knowledge_gap,2,1,269,6.95,{'web_search': 1},react,"web_search(forced): Full text of ""AMERICAN WIT AND HUMOR"": fad. 04EL-W3Z-NDHD. American wit and humor. By. One hundred of america's leading humorists.American Wit and Humor. Samuel MmnniN Peck (1854- "
react,97,easy,"""What profession requires the artist to know about """"F stops""""?""",Photography,The final answer is: A photographer or a photography professional.,1.0,True,False,correct,2,1,247,8.74,{'web_search': 1},react,"web_search(forced): What profession requires the artist to know about ""F stops""?: What profession requires the artist to know about ""F stops""? What profession was Larry Nassar who was sentenced in the"
react,98,medium,"In Wagner's opera 'Das Rheingold', what was the name of the dwarf who stole the gold from the 'Rhine",'ALBERICH',The final answer is Alberich.,1.0,True,False,correct,2,1,395,12.87,{'web_search': 1},react,"web_search(forced): Das Rheingold - Wikipedia: Das Rheingold, WWV 86A, is the first of the four epic music dramas that constitute Richard Wagner's Der Ring des Nibelungen. It premiered as a single ope"
react,99,medium,"In 2005, Dan Wheldon became the first British competitor to win what event in over 30 years?",Indianapolis 500,The final answer is: The Indianapolis 500.,1.0,True,False,correct,2,1,302,8.77,{'web_search': 1},react,"web_search(forced): 2005 IndyCar Series - Wikipedia: Dan Wheldon also became the first IndyCar driver to win the Indianapolis 500 and IndyCar Series overall driver's title, respectively, in the same s"
reflexion,0,easy,Who released a 2011 album entitled ‘Born This Way’?,Lady Gaga,Lady Gaga released the 2011 album entitled 'Born This Way'.,0.0,False,False,knowledge_gap,3,1,289,10.06,{'web_search': 1},reflexion,"web_search(forced): Born This Way (song) - Wikipedia: ""Born This Way"" is a song by the American singer Lady Gaga, and the lead single from her second studio album of the same name. Written by Gaga and"
reflexion,1,easy,What was the nationality of composer Frederic Chopin?,Polish,Polish.,1.0,True,False,correct,3,1,317,8.93,{'web_search': 1},reflexion,web_search(forced): Frédéric Chopin - Wikipedia: Frédéric François Chopin[n 1] (born Fryderyk Franciszek Chopin; [n 2] 1 March 1810 – 17 October 1849) was a Polish composer and virtuoso pianist of the
reflexion,2,easy,"""What purple berry from South America has been promoted as a """"superfood""""?""",Açaí berry,The final answer is the Açaí berry.,1.0,True,False,correct,3,1,217,10.62,{'web_search': 1},reflexion,"web_search(forced): Crowd-Sourced General Knowledge #4 - JetPunk: Jan 18, 2019 · What purple berry from South America has been promoted as a ""superfood""? Açaí berry. If B is Bravo, and F is Foxtrot, w"
reflexion,3,easy,For which county did Ted Dexter play cricket for most of his career?,Sussex,There is no information provided about the county for which Ted Dexter played cricket. The search results mention his Test match appearances and serie,0.0,False,False,knowledge_gap,3,1,249,6.81,{'web_search': 1},reflexion,web_search(forced): Ted Dexter - Wikipedia: He captained England in 30 test matches out of his 62 test match appearances. He was known by the nickname Lord Ted. He is credited for his instrumental rol
reflexion,4,easy,"A kittel, or kitl, is what, traditionally worn by male Jews?",Burial shroud,"A kittel is traditionally worn by male Jews on holidays, particularly during the Passover seder.",0.0,False,False,knowledge_gap,3,1,381,9.22,{'web_search': 1},reflexion,"web_search(forced): Kittel - Wikipedia: A kittel (Yiddish: קיטל [ˈkɪtl̩]) is a white linen or cotton robe [1] worn by some religious Ashkenazi Jews on holidays, in the synagogue or at home when leadin"
reflexion,5,easy,Thomas Hardy's famous novel is 'Far from the Madding (What?)'?,Crowd,"The final answer is: ""Crowd"".",1.0,True,False,correct,3,1,278,7.93,{'web_search': 1},reflexion,"web_search(forced): Far from the Madding Crowd - Wikipedia: Far from the Madding Crowd is the fourth published novel by English author Thomas Hardy; and his first major literary success.

150 Years of"
reflexion,6,easy,Bernie Ecclestone and Flavio Briatore were at one time co-owners of which Premier League club?,QUEENS PARK RANGERS,"However, based on my general knowledge, I can tell you that Flavio Briatore was the co-owner of Queens Park Rangers (QPR) from 2007 to 2011.",0.0,False,False,knowledge_gap,3,1,395,14.89,{'web_search': 1},reflexion,"web_search(forced): Bernie Ecclestone - Wikipedia: During the 1971 season, Ecclestone was approached by Ron Tauranac, owner of the Brabham team, who was looking for a suitable business partner.Ecclest"
reflexion,7,medium,Which BBC2 comedy is set around the church of St Saviours in the Marshes in Hackney?,REV,The Young Ones,0.0,False,False,knowledge_gap,4,1,1361,69.11,{'web_search': 1},reflexion,web_search: : 
reflexion,8,easy,Which Holiday movie favourite featured a character called Kevin McCallister?,Home Alone,The answer is: Home Alone (1990),1.0,True,False,correct,3,1,264,7.83,{'web_search': 1},reflexion,"web_search(forced): Home Alone - Wikipedia: Home Alone is a 1990 American Christmas comedy film directed by Chris Columbus and written and produced by John Hughes.

These Are the Best ’90s Christmas M"
